id,title,company,location,salary_min,salary_max,created,category,description,salary_avg
5637740224,Site Reliability Engineer - Infrastructure,TikTok,"The Rocks, Sydney",,,2026-02-20,IT Jobs,"This is a Site Reliability Engineer - Infrastructure role with TikTok based in Sydney, NSW, AU  TikTok  Role Seniority - mid level More about the Site Reliability Engineer - Infrastructure role at TikTok Team Introduction The team is responsible for infrastructure systems, including Storage/Computing/DB. We aim to be the leading SRE team across the industry. In the SRE team, you will have the opportunity to manage the complex challenges of scale, while using expertise in coding, algorithms, com…",0.0
5637272966,Solutions Engineer - Greater China,Atlassian,"The Rocks, Sydney",,,2026-02-20,IT Jobs,"This is a Solutions Engineer - Greater China role with Atlassian based in Barangaroo, NSW, AU  Atlassian  Role Seniority - mid level More about the Solutions Engineer - Greater China role at Atlassian Overview Atlassians can choose where they work – whether in an office, from home, or a combination of the two. That way, Atlassians have more control over supporting their family, personal goals, and other priorities. We can hire people in any country where we have a legal entity. Interviews and o…",0.0
5637670343,Senior Engineer - Core Services,Culture Amp,"The Rocks, Sydney",,,2026-02-20,IT Jobs,"This is a Senior Engineer - Core Services role with Culture Amp based in Sydney, NSW, AU  Culture Amp  Role Seniority - senior More about the Senior Engineer - Core Services role at Culture Amp Join us on our mission to make a better world of work. Culture Amp is the world’s leading employee experience platform, revolutionizing how 25 million employees across more than 6,500 companies create a better world of work. Culture Amp empowers companies of all sizes and industries to transform employee…",0.0
5637235974,Senior Engineer - Applied AI,Culture Amp,"The Rocks, Sydney",,,2026-02-20,IT Jobs,"This is a Senior Engineer - Applied AI role with Culture Amp based in Sydney, NSW, AU  Culture Amp  Role Seniority - senior More about the Senior Engineer - Applied AI role at Culture Amp Join us on our mission to make a better world of work. Culture Amp is the world’s leading employee experience platform, revolutionizing how 25 million employees across more than 6,500 companies create a better world of work. Culture Amp empowers companies of all sizes and industries to transform employee engag…",0.0
5637334240,Principal Engineer - Machine Learning,REA Group,"The Rocks, Sydney",,,2026-02-20,IT Jobs,"This is a Principal Engineer - Machine Learning role with REA Group based in Sydney, NSW, AU  REA Group  Role Seniority - senior, director More about the Principal Engineer - Machine Learning role at REA Group Make an impact shaping and advancing AI and ML initiatives in a collaborative team! Work for a leading provider of property data impacting millions of users! Permanent full time role based in Sydney We're REA With bold and ambitious goals, REA Group is changing the way the world experienc…",0.0
5637670138,Microsoft 365 Consultant/Engineer,Unisys,"Liberty Grove, Canada Bay Area",,,2026-02-20,IT Jobs,"This is a Microsoft 365 Consultant/Engineer role with Unisys based in Rhodes, NSW, AU  Unisys  Role Seniority - senior More about the Microsoft 365 Consultant/Engineer role at Unisys What success looks like in this role: We are seeking a highly experienced Microsoft 365 Consultant/Engineer to join our dynamic team. The ideal candidate will possess extensive experience in Microsoft 365 implementation, configuration, and migration projects. This role requires exceptional technical skills, strong …",0.0
5637347897,Senior Options Software Engineer,Citadel Securities,"The Rocks, Sydney",,,2026-02-20,IT Jobs,"This is a Senior Options Software Engineer role with Citadel Securities based in Sydney, NSW, AU  Citadel Securities  Role Seniority - senior More about the Senior Options Software Engineer role at Citadel Securities Role Summary Options market making presents a unique challenge in combining scale with business complexity. With over a million of listed options at the heart of billions of messages, we handle internet-scale datasets while being constrained on hardware due to latency requirements …",0.0
5637372007,Cloud Engineer - Sentinel / XDR,CyberCX,"New South Wales, Australia",,,2026-02-20,IT Jobs,"This is a Cloud Engineer - Sentinel / XDR role with CyberCX based in NSW, AU  CyberCX  Role Seniority - junior, mid level More about the Cloud Engineer - Sentinel / XDR role at CyberCX The work we do matters We protect and defend our customers and communities by providing the most comprehensive range of cyber security professional services in the region. With more than 1,400 team members across Australia, New Zealand, the UK and US, we are a leading force in cyber security, offering services fr…",0.0
5643154585,Customer Deployment Engineer | AU,Harrison.ai,"The Rocks, Sydney",,,2026-02-24,IT Jobs,"This is a Customer Deployment Engineer | AU role with Harrison.ai based in Sydney, NSW, AU  Harrison.ai  Role Seniority - mid level More about the Customer Deployment Engineer | AU role at Harrison.ai supporting projects and your passion for technology to bring to market cutting-edge AI-driven medical devices that positively impact patient lives at scale. Why join us?  Do work that matters. We’re pioneering AI software that will help diagnose medical images and raise the standard of healthcare …",0.0
5637297006,AWS Amazon Connect Engineer,Accenture,"The Rocks, Sydney",,,2026-02-20,IT Jobs,"This is a AWS Amazon Connect Engineer role with Accenture based in Sydney, NSW, AU  Accenture  Role Seniority - mid level, senior More about the AWS Amazon Connect Engineer role at Accenture Accenture is a global professional services company with leading capabilities in digital, cloud and security. Find out more about us at https://www.accenture.com/ Are you ready to step up to The New and take your technology expertise to the next level? Accenture is looking for passionate AWS Cognitive Custo…",0.0
5637390737,Site Reliability Engineer- Video and Edge Global Engineering (English & Mandarin Speaking),TikTok,"The Rocks, Sydney",,,2026-02-20,IT Jobs,"This is a Site Reliability Engineer- Video and Edge Global Engineering (English & Mandarin Speaking) role with TikTok based in Sydney, NSW, AU  TikTok  Role Seniority - mid level, senior More about the Site Reliability Engineer- Video and Edge Global Engineering (English & Mandarin Speaking) role at TikTok About the Team The Video and Edge Global Engineering team is responsible for business facing experience and cost of the Video on Demand and Live Streaming platform. We build a competitive vid…",0.0
5605664852,Renderer / Plasterer,O'Sullivan Ground Engineering  Pty Ltd,"Croydon, Burwood Area",80000.0,80000.0,2026-01-30,Trade & Construction Jobs,"O'Sullivan Ground Engineering (Qld) is seeking experienced Plasterers / Renderers for immediate start on projects in Sydney and throughout NSW . Must have a minimum of three years verifiable experience performing the full range of shotcreting works and the construction of concrete structures, including the following: - studying blueprints and scale drawings to determine site requirements; - ordering required materials; - applying coats of plaster and cement render; - cleaning and preparing surf…",80000.0
5637732826,Graduate Forward Deployed Software Engineer,Lyra,"The Rocks, Sydney",,,2026-02-20,Graduate Jobs,"This is a Graduate Forward Deployed Software Engineer role with Lyra based in Sydney, NSW, AU  Lyra  Role Seniority - graduate More about the Graduate Forward Deployed Software Engineer role at Lyra Compensation: $83,200 - $165,750 per year What We're Looking For: High proficiency in Full-stack engineering with Nextjs/Typescript and or Python. Based in Australia. Bonus Points: Experience integrating OpenAI, Anthropic, and or Google Gemini APIs Background in an early-stage startup environment. A…",0.0
5538855395,Full Stack AI Software Engineer,Sonder,"The Rocks, Sydney",,,2025-12-12,IT Jobs,"This is a Full Stack AI Software Engineer role with Sonder based in Sydney, NSW, AU  Sonder  Role Seniority - mid level More about the Full Stack AI Software Engineer role at Sonder At Sonder, we believe that every person deserves to feel safe, supported, and empowered to be at their best - wherever they are. That’s why we’re redefining workplace health, safety, and wellbeing through a seamless blend of technology and human expertise. Sonder’s mobile platform provides 24/7, real-time support fr…",0.0
5581722305,Senior Machine Learning Engineer - Australia,Neara,"The Rocks, Sydney",,,2026-01-13,IT Jobs,"This is a Senior Machine Learning Engineer - Australia role with Neara based in Sydney, NSW, AU  Neara  Role Seniority - senior More about the Senior Machine Learning Engineer - Australia role at Neara ABOUT NEARA Imagine preventing wildfires before they start, or ensuring power grids stay resilient during extreme weather. That’s the real-world impact we create every day at Neara. We build 3D physics-enabled digital twins of critical infrastructure networks that help utilities and infrastructur…",0.0
